protein	stretch_length	letter	group	pfam_id
ENSP00000256958	4	H	Hs_ps1-2	PF03137.19
ENSP00000256958	4	L	Hs_ps1-2	PF03137.19
ENSP00000256958	7	L	Hs_ps1-2	PF03137.19
ENSP00000256958	20	L	Hs_ps1-2	PF03137.19
ENSP00000256958	27	L	Hs_ps1-2	PF03137.19
ENSP00000256958	1	L	Hs_ps1-2	PF03137.19
ENSP00000256958	12	L	Hs_ps1-2	PF03137.19
ENSP00000256958	6	L	Hs_ps1-2	PF03137.19
ENSP00000256958	10	L	Hs_ps1-2	PF03137.19
ENSP00000256958	17	L	Hs_ps1-2	PF03137.19
ENSP00000256958	5	L	Hs_ps1-2	PF03137.19
ENSP00000256958	3	L	Hs_ps1-2	PF03137.19
ENSP00000256958	4	L	Hs_ps1-2	PF03137.19
ENSP00000256958	7	L	Hs_ps1-2	PF03137.19
ENSP00000256958	6	L	Hs_ps1-2	PF03137.19
ENSP00000256958	38	L	Hs_ps1-2	PF03137.19
ENSP00000256958	16	L	Hs_ps1-2	PF03137.19
ENSP00000256958	2	L	Hs_ps1-2	PF03137.19
ENSP00000256958	24	L	Hs_ps1-2	PF03137.19
ENSP00000256958	4	L	Hs_ps1-2	PF03137.19
ENSP00000256958	6	L	Hs_ps1-2	PF03137.19
ENSP00000256958	5	L	Hs_ps1-2	PF03137.19
ENSP00000256958	3	L	Hs_ps1-2	PF03137.19
ENSP00000256958	10	L	Hs_ps1-2	PF03137.19
ENSP00000256958	2	L	Hs_ps1-2	PF03137.19
ENSP00000365625	4	E	Hs_ps1-2	PF07717.15
ENSP00000365625	5	E	Hs_ps1-2	PF07717.15
ENSP00000365625	6	E	Hs_ps1-2	PF07717.15
ENSP00000365625	15	H	Hs_ps1-2	PF07717.15
ENSP00000365625	14	H	Hs_ps1-2	PF07717.15
ENSP00000365625	5	L	Hs_ps1-2	PF07717.15
ENSP00000365625	4	L	Hs_ps1-2	PF07717.15
ENSP00000365625	11	L	Hs_ps1-2	PF07717.15
ENSP00000365625	2	L	Hs_ps1-2	PF07717.15
ENSP00000252011	5	E	Hs_ps1-2	PF07717.15
ENSP00000252011	5	E	Hs_ps1-2	PF07717.15
ENSP00000252011	7	E	Hs_ps1-2	PF07717.15
ENSP00000252011	14	H	Hs_ps1-2	PF07717.15
ENSP00000252011	8	H	Hs_ps1-2	PF07717.15
ENSP00000252011	5	L	Hs_ps1-2	PF07717.15
ENSP00000252011	3	L	Hs_ps1-2	PF07717.15
ENSP00000252011	12	L	Hs_ps1-2	PF07717.15
ENSP00000252011	4	L	Hs_ps1-2	PF07717.15
ENSP00000252011	3	L	Hs_ps1-2	PF07717.15
ENSP00000251241	5	E	Hs_ps1-2	PF07717.15
ENSP00000251241	5	E	Hs_ps1-2	PF07717.15
ENSP00000251241	7	E	Hs_ps1-2	PF07717.15
ENSP00000251241	15	H	Hs_ps1-2	PF07717.15
ENSP00000251241	9	H	Hs_ps1-2	PF07717.15
ENSP00000251241	6	L	Hs_ps1-2	PF07717.15
ENSP00000251241	4	L	Hs_ps1-2	PF07717.15
ENSP00000251241	13	L	Hs_ps1-2	PF07717.15
ENSP00000251241	4	L	Hs_ps1-2	PF07717.15
ENSP00000251241	2	L	Hs_ps1-2	PF07717.15
ENSP00000360154	6	E	Hs_ps1-2	PF16726.4
ENSP00000360154	5	E	Hs_ps1-2	PF16726.4
ENSP00000360154	5	E	Hs_ps1-2	PF16726.4
ENSP00000360154	5	E	Hs_ps1-2	PF16726.4
ENSP00000360154	14	H	Hs_ps1-2	PF16726.4
ENSP00000360154	15	H	Hs_ps1-2	PF16726.4
ENSP00000360154	3	L	Hs_ps1-2	PF16726.4
ENSP00000360154	6	L	Hs_ps1-2	PF16726.4
ENSP00000360154	6	L	Hs_ps1-2	PF16726.4
ENSP00000360154	5	L	Hs_ps1-2	PF16726.4
ENSP00000360154	3	L	Hs_ps1-2	PF16726.4
ENSP00000360154	9	L	Hs_ps1-2	PF16726.4
ENSP00000359760	4	E	Hs_ps1-2	PF02191.15
ENSP00000359760	6	E	Hs_ps1-2	PF02191.15
ENSP00000359760	6	E	Hs_ps1-2	PF02191.15
ENSP00000359760	3	E	Hs_ps1-2	PF02191.15
ENSP00000359760	4	E	Hs_ps1-2	PF02191.15
ENSP00000359760	5	E	Hs_ps1-2	PF02191.15
ENSP00000359760	8	E	Hs_ps1-2	PF02191.15
ENSP00000359760	7	E	Hs_ps1-2	PF02191.15
ENSP00000359760	5	E	Hs_ps1-2	PF02191.15
ENSP00000359760	7	E	Hs_ps1-2	PF02191.15
ENSP00000359760	7	E	Hs_ps1-2	PF02191.15
ENSP00000359760	8	E	Hs_ps1-2	PF02191.15
ENSP00000359760	15	E	Hs_ps1-2	PF02191.15
ENSP00000359760	7	E	Hs_ps1-2	PF02191.15
ENSP00000359760	6	E	Hs_ps1-2	PF02191.15
ENSP00000359760	7	E	Hs_ps1-2	PF02191.15
ENSP00000359760	5	E	Hs_ps1-2	PF02191.15
ENSP00000359760	4	H	Hs_ps1-2	PF02191.15
ENSP00000359760	18	L	Hs_ps1-2	PF02191.15
ENSP00000359760	6	L	Hs_ps1-2	PF02191.15
ENSP00000359760	1	L	Hs_ps1-2	PF02191.15
ENSP00000359760	7	L	Hs_ps1-2	PF02191.15
ENSP00000359760	9	L	Hs_ps1-2	PF02191.15
ENSP00000359760	2	L	Hs_ps1-2	PF02191.15
ENSP00000359760	5	L	Hs_ps1-2	PF02191.15
ENSP00000359760	2	L	Hs_ps1-2	PF02191.15
ENSP00000359760	19	L	Hs_ps1-2	PF02191.15
ENSP00000359760	4	L	Hs_ps1-2	PF02191.15
ENSP00000359760	5	L	Hs_ps1-2	PF02191.15
ENSP00000359760	4	L	Hs_ps1-2	PF02191.15
ENSP00000359760	10	L	Hs_ps1-2	PF02191.15
ENSP00000359760	10	L	Hs_ps1-2	PF02191.15
ENSP00000359760	7	L	Hs_ps1-2	PF02191.15
ENSP00000359760	5	L	Hs_ps1-2	PF02191.15
ENSP00000359760	5	L	Hs_ps1-2	PF02191.15
ENSP00000359760	3	L	Hs_ps1-2	PF02191.15
ENSP00000232607	5	E	Hs_ps1-2	PF00215.23
ENSP00000232607	5	E	Hs_ps1-2	PF00215.23
ENSP00000232607	5	E	Hs_ps1-2	PF00215.23
ENSP00000232607	5	E	Hs_ps1-2	PF00215.23
ENSP00000232607	7	E	Hs_ps1-2	PF00215.23
ENSP00000232607	2	E	Hs_ps1-2	PF00215.23
ENSP00000232607	4	E	Hs_ps1-2	PF00215.23
ENSP00000232607	5	E	Hs_ps1-2	PF00215.23
ENSP00000232607	11	H	Hs_ps1-2	PF00215.23
ENSP00000232607	6	H	Hs_ps1-2	PF00215.23
ENSP00000232607	13	H	Hs_ps1-2	PF00215.23
ENSP00000232607	16	H	Hs_ps1-2	PF00215.23
ENSP00000232607	11	H	Hs_ps1-2	PF00215.23
ENSP00000232607	17	H	Hs_ps1-2	PF00215.23
ENSP00000232607	10	H	Hs_ps1-2	PF00215.23
ENSP00000232607	7	H	Hs_ps1-2	PF00215.23
ENSP00000232607	4	L	Hs_ps1-2	PF00215.23
ENSP00000232607	4	L	Hs_ps1-2	PF00215.23
ENSP00000232607	1	L	Hs_ps1-2	PF00215.23
ENSP00000232607	2	L	Hs_ps1-2	PF00215.23
ENSP00000232607	3	L	Hs_ps1-2	PF00215.23
ENSP00000232607	6	L	Hs_ps1-2	PF00215.23
ENSP00000232607	4	L	Hs_ps1-2	PF00215.23
ENSP00000232607	3	L	Hs_ps1-2	PF00215.23
ENSP00000232607	6	L	Hs_ps1-2	PF00215.23
ENSP00000232607	4	L	Hs_ps1-2	PF00215.23
ENSP00000232607	3	L	Hs_ps1-2	PF00215.23
ENSP00000232607	1	L	Hs_ps1-2	PF00215.23
ENSP00000232607	4	L	Hs_ps1-2	PF00215.23
ENSP00000232607	19	L	Hs_ps1-2	PF00215.23
ENSP00000232607	4	L	Hs_ps1-2	PF00215.23
ENSP00000232607	8	L	Hs_ps1-2	PF00215.23
ENSP00000264169	4	E	Hs_ps1-2	PF14629.5
ENSP00000264169	7	E	Hs_ps1-2	PF14629.5
ENSP00000264169	6	H	Hs_ps1-2	PF14629.5
ENSP00000264169	31	H	Hs_ps1-2	PF14629.5
ENSP00000264169	15	H	Hs_ps1-2	PF14629.5
ENSP00000264169	11	H	Hs_ps1-2	PF14629.5
ENSP00000264169	8	H	Hs_ps1-2	PF14629.5
ENSP00000264169	16	H	Hs_ps1-2	PF14629.5
ENSP00000264169	13	H	Hs_ps1-2	PF14629.5
ENSP00000264169	12	H	Hs_ps1-2	PF14629.5
ENSP00000264169	8	L	Hs_ps1-2	PF14629.5
ENSP00000264169	3	L	Hs_ps1-2	PF14629.5
ENSP00000264169	8	L	Hs_ps1-2	PF14629.5
ENSP00000264169	3	L	Hs_ps1-2	PF14629.5
ENSP00000264169	2	L	Hs_ps1-2	PF14629.5
ENSP00000264169	8	L	Hs_ps1-2	PF14629.5
ENSP00000264169	10	L	Hs_ps1-2	PF14629.5
ENSP00000264169	3	L	Hs_ps1-2	PF14629.5
ENSP00000264169	10	L	Hs_ps1-2	PF14629.5
ENSP00000264169	2	L	Hs_ps1-2	PF14629.5
ENSP00000337180	7	E	Hs_ps1-2	PF02784.15
ENSP00000337180	2	E	Hs_ps1-2	PF02784.15
ENSP00000337180	5	E	Hs_ps1-2	PF02784.15
ENSP00000337180	5	E	Hs_ps1-2	PF02784.15
ENSP00000337180	5	E	Hs_ps1-2	PF02784.15
ENSP00000337180	8	E	Hs_ps1-2	PF02784.15
ENSP00000337180	5	E	Hs_ps1-2	PF02784.15
ENSP00000337180	4	E	Hs_ps1-2	PF02784.15
ENSP00000337180	15	H	Hs_ps1-2	PF02784.15
ENSP00000337180	10	H	Hs_ps1-2	PF02784.15
ENSP00000337180	9	H	Hs_ps1-2	PF02784.15
ENSP00000337180	9	H	Hs_ps1-2	PF02784.15
ENSP00000337180	10	H	Hs_ps1-2	PF02784.15
ENSP00000337180	13	H	Hs_ps1-2	PF02784.15
ENSP00000337180	19	H	Hs_ps1-2	PF02784.15
ENSP00000337180	13	H	Hs_ps1-2	PF02784.15
ENSP00000337180	3	L	Hs_ps1-2	PF02784.15
ENSP00000337180	4	L	Hs_ps1-2	PF02784.15
ENSP00000337180	4	L	Hs_ps1-2	PF02784.15
ENSP00000337180	2	L	Hs_ps1-2	PF02784.15
ENSP00000337180	6	L	Hs_ps1-2	PF02784.15
ENSP00000337180	5	L	Hs_ps1-2	PF02784.15
ENSP00000337180	3	L	Hs_ps1-2	PF02784.15
ENSP00000337180	2	L	Hs_ps1-2	PF02784.15
ENSP00000337180	5	L	Hs_ps1-2	PF02784.15
ENSP00000337180	18	L	Hs_ps1-2	PF02784.15
ENSP00000337180	4	L	Hs_ps1-2	PF02784.15
ENSP00000337180	7	L	Hs_ps1-2	PF02784.15
ENSP00000337180	4	L	Hs_ps1-2	PF02784.15
ENSP00000337180	15	L	Hs_ps1-2	PF02784.15
ENSP00000337180	5	L	Hs_ps1-2	PF02784.15
ENSP00000337180	4	L	Hs_ps1-2	PF02784.15
ENSP00000362540	7	E	Hs_ps1-2	PF02784.15
ENSP00000362540	2	E	Hs_ps1-2	PF02784.15
ENSP00000362540	4	E	Hs_ps1-2	PF02784.15
ENSP00000362540	4	E	Hs_ps1-2	PF02784.15
ENSP00000362540	6	E	Hs_ps1-2	PF02784.15
ENSP00000362540	8	E	Hs_ps1-2	PF02784.15
ENSP00000362540	5	E	Hs_ps1-2	PF02784.15
ENSP00000362540	13	H	Hs_ps1-2	PF02784.15
ENSP00000362540	9	H	Hs_ps1-2	PF02784.15
ENSP00000362540	9	H	Hs_ps1-2	PF02784.15
ENSP00000362540	9	H	Hs_ps1-2	PF02784.15
ENSP00000362540	11	H	Hs_ps1-2	PF02784.15
ENSP00000362540	13	H	Hs_ps1-2	PF02784.15
ENSP00000362540	19	H	Hs_ps1-2	PF02784.15
ENSP00000362540	16	H	Hs_ps1-2	PF02784.15
ENSP00000362540	4	L	Hs_ps1-2	PF02784.15
ENSP00000362540	4	L	Hs_ps1-2	PF02784.15
ENSP00000362540	5	L	Hs_ps1-2	PF02784.15
ENSP00000362540	2	L	Hs_ps1-2	PF02784.15
ENSP00000362540	6	L	Hs_ps1-2	PF02784.15
ENSP00000362540	6	L	Hs_ps1-2	PF02784.15
ENSP00000362540	4	L	Hs_ps1-2	PF02784.15
ENSP00000362540	2	L	Hs_ps1-2	PF02784.15
ENSP00000362540	4	L	Hs_ps1-2	PF02784.15
ENSP00000362540	17	L	Hs_ps1-2	PF02784.15
ENSP00000362540	4	L	Hs_ps1-2	PF02784.15
ENSP00000362540	7	L	Hs_ps1-2	PF02784.15
ENSP00000362540	4	L	Hs_ps1-2	PF02784.15
ENSP00000362540	15	L	Hs_ps1-2	PF02784.15
ENSP00000362540	5	L	Hs_ps1-2	PF02784.15
ENSP00000337180	4	E	Hs_ps1-2	PF00278.21
ENSP00000337180	12	E	Hs_ps1-2	PF00278.21
ENSP00000337180	6	E	Hs_ps1-2	PF00278.21
ENSP00000337180	6	E	Hs_ps1-2	PF00278.21
ENSP00000337180	20	H	Hs_ps1-2	PF00278.21
ENSP00000337180	4	H	Hs_ps1-2	PF00278.21
ENSP00000337180	2	L	Hs_ps1-2	PF00278.21
ENSP00000337180	4	L	Hs_ps1-2	PF00278.21
ENSP00000337180	7	L	Hs_ps1-2	PF00278.21
ENSP00000337180	19	L	Hs_ps1-2	PF00278.21
ENSP00000337180	8	L	Hs_ps1-2	PF00278.21
ENSP00000337180	11	L	Hs_ps1-2	PF00278.21
ENSP00000362540	4	E	Hs_ps1-2	PF00278.21
ENSP00000362540	4	E	Hs_ps1-2	PF00278.21
ENSP00000362540	12	E	Hs_ps1-2	PF00278.21
ENSP00000362540	6	E	Hs_ps1-2	PF00278.21
ENSP00000362540	6	E	Hs_ps1-2	PF00278.21
ENSP00000362540	16	H	Hs_ps1-2	PF00278.21
ENSP00000362540	3	H	Hs_ps1-2	PF00278.21
ENSP00000362540	7	H	Hs_ps1-2	PF00278.21
ENSP00000362540	3	H	Hs_ps1-2	PF00278.21
ENSP00000362540	15	L	Hs_ps1-2	PF00278.21
ENSP00000362540	5	L	Hs_ps1-2	PF00278.21
ENSP00000362540	11	L	Hs_ps1-2	PF00278.21
ENSP00000362540	15	L	Hs_ps1-2	PF00278.21
ENSP00000362540	19	L	Hs_ps1-2	PF00278.21
ENSP00000362540	6	L	Hs_ps1-2	PF00278.21
ENSP00000362540	18	L	Hs_ps1-2	PF00278.21
ENSP00000362540	8	L	Hs_ps1-2	PF00278.21
ENSP00000362540	12	L	Hs_ps1-2	PF00278.21
ENSP00000394107	15	H	Hs_ps1-2	PF00213.17
ENSP00000394107	15	H	Hs_ps1-2	PF00213.17
ENSP00000394107	7	H	Hs_ps1-2	PF00213.17
ENSP00000394107	13	H	Hs_ps1-2	PF00213.17
ENSP00000394107	12	H	Hs_ps1-2	PF00213.17
ENSP00000394107	18	H	Hs_ps1-2	PF00213.17
ENSP00000394107	3	L	Hs_ps1-2	PF00213.17
ENSP00000394107	2	L	Hs_ps1-2	PF00213.17
ENSP00000394107	6	L	Hs_ps1-2	PF00213.17
ENSP00000394107	5	L	Hs_ps1-2	PF00213.17
ENSP00000394107	3	L	Hs_ps1-2	PF00213.17
ENSP00000394107	3	L	Hs_ps1-2	PF00213.17
ENSP00000354649	4	E	Hs_ps1-2	PF04756.12
ENSP00000354649	8	E	Hs_ps1-2	PF04756.12
ENSP00000354649	6	E	Hs_ps1-2	PF04756.12
ENSP00000354649	5	E	Hs_ps1-2	PF04756.12
ENSP00000354649	6	E	Hs_ps1-2	PF04756.12
ENSP00000354649	4	E	Hs_ps1-2	PF04756.12
ENSP00000354649	2	E	Hs_ps1-2	PF04756.12
ENSP00000354649	2	E	Hs_ps1-2	PF04756.12
ENSP00000354649	6	E	Hs_ps1-2	PF04756.12
ENSP00000354649	3	E	Hs_ps1-2	PF04756.12
ENSP00000354649	5	H	Hs_ps1-2	PF04756.12
ENSP00000354649	8	H	Hs_ps1-2	PF04756.12
ENSP00000354649	11	H	Hs_ps1-2	PF04756.12
ENSP00000354649	6	H	Hs_ps1-2	PF04756.12
ENSP00000354649	11	H	Hs_ps1-2	PF04756.12
ENSP00000354649	10	H	Hs_ps1-2	PF04756.12
ENSP00000354649	14	H	Hs_ps1-2	PF04756.12
ENSP00000354649	5	H	Hs_ps1-2	PF04756.12
ENSP00000354649	26	H	Hs_ps1-2	PF04756.12
ENSP00000354649	5	L	Hs_ps1-2	PF04756.12
ENSP00000354649	2	L	Hs_ps1-2	PF04756.12
ENSP00000354649	6	L	Hs_ps1-2	PF04756.12
ENSP00000354649	14	L	Hs_ps1-2	PF04756.12
ENSP00000354649	8	L	Hs_ps1-2	PF04756.12
ENSP00000354649	5	L	Hs_ps1-2	PF04756.12
ENSP00000354649	7	L	Hs_ps1-2	PF04756.12
ENSP00000354649	20	L	Hs_ps1-2	PF04756.12
ENSP00000354649	13	L	Hs_ps1-2	PF04756.12
ENSP00000354649	1	L	Hs_ps1-2	PF04756.12
ENSP00000354649	4	L	Hs_ps1-2	PF04756.12
ENSP00000354649	4	L	Hs_ps1-2	PF04756.12
ENSP00000354649	2	L	Hs_ps1-2	PF04756.12
ENSP00000354649	6	L	Hs_ps1-2	PF04756.12
ENSP00000354649	6	L	Hs_ps1-2	PF04756.12
ENSP00000354649	5	L	Hs_ps1-2	PF04756.12
ENSP00000354649	10	L	Hs_ps1-2	PF04756.12
ENSP00000285420	6	E	Hs_ps1-2	PF02338.18
ENSP00000285420	4	E	Hs_ps1-2	PF02338.18
ENSP00000285420	7	E	Hs_ps1-2	PF02338.18
ENSP00000285420	12	H	Hs_ps1-2	PF02338.18
ENSP00000285420	14	H	Hs_ps1-2	PF02338.18
ENSP00000285420	7	H	Hs_ps1-2	PF02338.18
ENSP00000285420	11	H	Hs_ps1-2	PF02338.18
ENSP00000285420	11	H	Hs_ps1-2	PF02338.18
ENSP00000285420	7	L	Hs_ps1-2	PF02338.18
ENSP00000285420	1	L	Hs_ps1-2	PF02338.18
ENSP00000285420	12	L	Hs_ps1-2	PF02338.18
ENSP00000285420	7	L	Hs_ps1-2	PF02338.18
ENSP00000285420	2	L	Hs_ps1-2	PF02338.18
ENSP00000285420	4	L	Hs_ps1-2	PF02338.18
ENSP00000285420	7	L	Hs_ps1-2	PF02338.18
ENSP00000285420	8	L	Hs_ps1-2	PF02338.18
ENSP00000378260	6	E	Hs_ps1-2	PF02338.18
ENSP00000378260	4	E	Hs_ps1-2	PF02338.18
ENSP00000378260	11	H	Hs_ps1-2	PF02338.18
ENSP00000378260	36	H	Hs_ps1-2	PF02338.18
ENSP00000378260	11	H	Hs_ps1-2	PF02338.18
ENSP00000378260	3	L	Hs_ps1-2	PF02338.18
ENSP00000378260	8	L	Hs_ps1-2	PF02338.18
ENSP00000378260	3	L	Hs_ps1-2	PF02338.18
ENSP00000378260	5	L	Hs_ps1-2	PF02338.18
ENSP00000378260	6	L	Hs_ps1-2	PF02338.18
ENSP00000364261	6	E	Hs_ps1-2	PF02338.18
ENSP00000364261	12	H	Hs_ps1-2	PF02338.18
ENSP00000364261	15	H	Hs_ps1-2	PF02338.18
ENSP00000364261	7	H	Hs_ps1-2	PF02338.18
ENSP00000364261	9	H	Hs_ps1-2	PF02338.18
ENSP00000364261	10	H	Hs_ps1-2	PF02338.18
ENSP00000364261	4	L	Hs_ps1-2	PF02338.18
ENSP00000364261	2	L	Hs_ps1-2	PF02338.18
ENSP00000364261	5	L	Hs_ps1-2	PF02338.18
ENSP00000364261	7	L	Hs_ps1-2	PF02338.18
ENSP00000364261	3	L	Hs_ps1-2	PF02338.18
ENSP00000364261	4	L	Hs_ps1-2	PF02338.18
ENSP00000320291	5	E	Hs_ps1-2	PF01237.17
ENSP00000320291	6	E	Hs_ps1-2	PF01237.17
ENSP00000320291	3	E	Hs_ps1-2	PF01237.17
ENSP00000320291	7	E	Hs_ps1-2	PF01237.17
ENSP00000320291	4	E	Hs_ps1-2	PF01237.17
ENSP00000320291	5	E	Hs_ps1-2	PF01237.17
ENSP00000320291	7	E	Hs_ps1-2	PF01237.17
ENSP00000320291	5	E	Hs_ps1-2	PF01237.17
ENSP00000320291	14	E	Hs_ps1-2	PF01237.17
ENSP00000320291	6	E	Hs_ps1-2	PF01237.17
ENSP00000320291	7	E	Hs_ps1-2	PF01237.17
ENSP00000320291	8	E	Hs_ps1-2	PF01237.17
ENSP00000320291	9	E	Hs_ps1-2	PF01237.17
ENSP00000320291	5	E	Hs_ps1-2	PF01237.17
ENSP00000320291	5	E	Hs_ps1-2	PF01237.17
ENSP00000320291	9	H	Hs_ps1-2	PF01237.17
ENSP00000320291	21	H	Hs_ps1-2	PF01237.17
ENSP00000320291	18	H	Hs_ps1-2	PF01237.17
ENSP00000320291	8	H	Hs_ps1-2	PF01237.17
ENSP00000320291	7	H	Hs_ps1-2	PF01237.17
ENSP00000320291	23	H	Hs_ps1-2	PF01237.17
ENSP00000320291	17	L	Hs_ps1-2	PF01237.17
ENSP00000320291	4	L	Hs_ps1-2	PF01237.17
ENSP00000320291	16	L	Hs_ps1-2	PF01237.17
ENSP00000320291	5	L	Hs_ps1-2	PF01237.17
ENSP00000320291	9	L	Hs_ps1-2	PF01237.17
ENSP00000320291	6	L	Hs_ps1-2	PF01237.17
ENSP00000320291	3	L	Hs_ps1-2	PF01237.17
ENSP00000320291	2	L	Hs_ps1-2	PF01237.17
ENSP00000320291	3	L	Hs_ps1-2	PF01237.17
ENSP00000320291	4	L	Hs_ps1-2	PF01237.17
ENSP00000320291	3	L	Hs_ps1-2	PF01237.17
ENSP00000320291	3	L	Hs_ps1-2	PF01237.17
ENSP00000320291	5	L	Hs_ps1-2	PF01237.17
ENSP00000320291	10	L	Hs_ps1-2	PF01237.17
ENSP00000320291	4	L	Hs_ps1-2	PF01237.17
ENSP00000320291	2	L	Hs_ps1-2	PF01237.17
ENSP00000320291	48	L	Hs_ps1-2	PF01237.17
ENSP00000320291	14	L	Hs_ps1-2	PF01237.17
ENSP00000320291	18	L	Hs_ps1-2	PF01237.17
ENSP00000320291	4	L	Hs_ps1-2	PF01237.17
ENSP00000320291	23	L	Hs_ps1-2	PF01237.17
ENSP00000332576	4	E	Hs_ps1-2	PF01237.17
ENSP00000332576	6	E	Hs_ps1-2	PF01237.17
ENSP00000332576	4	E	Hs_ps1-2	PF01237.17
ENSP00000332576	14	E	Hs_ps1-2	PF01237.17
ENSP00000332576	6	E	Hs_ps1-2	PF01237.17
ENSP00000332576	7	E	Hs_ps1-2	PF01237.17
ENSP00000332576	5	E	Hs_ps1-2	PF01237.17
ENSP00000332576	13	E	Hs_ps1-2	PF01237.17
ENSP00000332576	6	E	Hs_ps1-2	PF01237.17
ENSP00000332576	7	E	Hs_ps1-2	PF01237.17
ENSP00000332576	7	E	Hs_ps1-2	PF01237.17
ENSP00000332576	9	E	Hs_ps1-2	PF01237.17
ENSP00000332576	6	E	Hs_ps1-2	PF01237.17
ENSP00000332576	2	E	Hs_ps1-2	PF01237.17
ENSP00000332576	8	H	Hs_ps1-2	PF01237.17
ENSP00000332576	21	H	Hs_ps1-2	PF01237.17
ENSP00000332576	17	H	Hs_ps1-2	PF01237.17
ENSP00000332576	8	H	Hs_ps1-2	PF01237.17
ENSP00000332576	24	H	Hs_ps1-2	PF01237.17
ENSP00000332576	17	L	Hs_ps1-2	PF01237.17
ENSP00000332576	4	L	Hs_ps1-2	PF01237.17
ENSP00000332576	18	L	Hs_ps1-2	PF01237.17
ENSP00000332576	6	L	Hs_ps1-2	PF01237.17
ENSP00000332576	9	L	Hs_ps1-2	PF01237.17
ENSP00000332576	4	L	Hs_ps1-2	PF01237.17
ENSP00000332576	2	L	Hs_ps1-2	PF01237.17
ENSP00000332576	2	L	Hs_ps1-2	PF01237.17
ENSP00000332576	4	L	Hs_ps1-2	PF01237.17
ENSP00000332576	4	L	Hs_ps1-2	PF01237.17
ENSP00000332576	3	L	Hs_ps1-2	PF01237.17
ENSP00000332576	5	L	Hs_ps1-2	PF01237.17
ENSP00000332576	11	L	Hs_ps1-2	PF01237.17
ENSP00000332576	5	L	Hs_ps1-2	PF01237.17
ENSP00000332576	2	L	Hs_ps1-2	PF01237.17
ENSP00000332576	26	L	Hs_ps1-2	PF01237.17
ENSP00000332576	37	L	Hs_ps1-2	PF01237.17
ENSP00000332576	2	L	Hs_ps1-2	PF01237.17
ENSP00000332576	36	L	Hs_ps1-2	PF01237.17
ENSP00000007414	5	E	Hs_ps1-2	PF01237.17
ENSP00000007414	7	E	Hs_ps1-2	PF01237.17
ENSP00000007414	3	E	Hs_ps1-2	PF01237.17
ENSP00000007414	7	E	Hs_ps1-2	PF01237.17
ENSP00000007414	5	E	Hs_ps1-2	PF01237.17
ENSP00000007414	6	E	Hs_ps1-2	PF01237.17
ENSP00000007414	7	E	Hs_ps1-2	PF01237.17
ENSP00000007414	5	E	Hs_ps1-2	PF01237.17
ENSP00000007414	7	E	Hs_ps1-2	PF01237.17
ENSP00000007414	4	E	Hs_ps1-2	PF01237.17
ENSP00000007414	6	E	Hs_ps1-2	PF01237.17
ENSP00000007414	7	E	Hs_ps1-2	PF01237.17
ENSP00000007414	8	E	Hs_ps1-2	PF01237.17
ENSP00000007414	9	E	Hs_ps1-2	PF01237.17
ENSP00000007414	6	E	Hs_ps1-2	PF01237.17
ENSP00000007414	4	E	Hs_ps1-2	PF01237.17
ENSP00000007414	2	E	Hs_ps1-2	PF01237.17
ENSP00000007414	3	E	Hs_ps1-2	PF01237.17
ENSP00000007414	10	H	Hs_ps1-2	PF01237.17
ENSP00000007414	21	H	Hs_ps1-2	PF01237.17
ENSP00000007414	17	H	Hs_ps1-2	PF01237.17
ENSP00000007414	7	H	Hs_ps1-2	PF01237.17
ENSP00000007414	23	H	Hs_ps1-2	PF01237.17
ENSP00000007414	16	L	Hs_ps1-2	PF01237.17
ENSP00000007414	4	L	Hs_ps1-2	PF01237.17
ENSP00000007414	18	L	Hs_ps1-2	PF01237.17
ENSP00000007414	4	L	Hs_ps1-2	PF01237.17
ENSP00000007414	9	L	Hs_ps1-2	PF01237.17
ENSP00000007414	4	L	Hs_ps1-2	PF01237.17
ENSP00000007414	2	L	Hs_ps1-2	PF01237.17
ENSP00000007414	2	L	Hs_ps1-2	PF01237.17
ENSP00000007414	2	L	Hs_ps1-2	PF01237.17
ENSP00000007414	4	L	Hs_ps1-2	PF01237.17
ENSP00000007414	4	L	Hs_ps1-2	PF01237.17
ENSP00000007414	2	L	Hs_ps1-2	PF01237.17
ENSP00000007414	3	L	Hs_ps1-2	PF01237.17
ENSP00000007414	6	L	Hs_ps1-2	PF01237.17
ENSP00000007414	10	L	Hs_ps1-2	PF01237.17
ENSP00000007414	4	L	Hs_ps1-2	PF01237.17
ENSP00000007414	2	L	Hs_ps1-2	PF01237.17
ENSP00000007414	5	L	Hs_ps1-2	PF01237.17
ENSP00000007414	17	L	Hs_ps1-2	PF01237.17
ENSP00000007414	21	L	Hs_ps1-2	PF01237.17
ENSP00000007414	4	L	Hs_ps1-2	PF01237.17
ENSP00000007414	9	L	Hs_ps1-2	PF01237.17
ENSP00000007414	9	L	Hs_ps1-2	PF01237.17
ENSP00000410818	7	E	Hs_ps1-2	PF06581.11
ENSP00000410818	3	E	Hs_ps1-2	PF06581.11
ENSP00000410818	3	E	Hs_ps1-2	PF06581.11
ENSP00000410818	6	E	Hs_ps1-2	PF06581.11
ENSP00000410818	7	E	Hs_ps1-2	PF06581.11
ENSP00000410818	7	E	Hs_ps1-2	PF06581.11
ENSP00000410818	7	E	Hs_ps1-2	PF06581.11
ENSP00000410818	4	E	Hs_ps1-2	PF06581.11
